"Itteration";"Model";"AUC";"ALIFT";"ACC";"Lower";"Upper";"Window-size";"Clustering";"Amount of Clusters";"Silhouette";"% Ommited"
"177";"53";"ctree";"0.892294842488266";"0.87095744680851";"92.9214157168566";"26001";"31001";"5000";"DBSCAN";"11";"";"0.0820709471693411"
"178";"54";"ctree";"0.692347052280311";"0.628824884792627";"86.2627474505099";"26501";"31501";"5000";"DBSCAN";"12";"";"0.0843602207801546"
"179";"55";"ctree";"0.577582814445828";"0.56486301369863";"82.6634673065387";"27001";"32001";"5000";"DBSCAN";"12";"";"0.0840049030506254"
"180";"56";"ctree";"0.53787234250621";"0.531889632107023";"69.8260347930414";"27501";"32501";"5000";"DBSCAN";"13";"";"0.0801651537679488"
"181";"57";"ctree";"0.678156640857653";"0.66036231884058";"67.246550689862";"28001";"33001";"5000";"DBSCAN";"9";"";"0.0792375694777923"
"182";"58";"ctree";"0.651208285385501";"0.606308016877637";"60.5278944211158";"28501";"33501";"5000";"DBSCAN";"9";"";"0.0795447097789587"
"183";"59";"ctree";"0.720335793955359";"0.635260115606937";"79.244151169766";"29001";"34001";"5000";"DBSCAN";"10";"";"0.0793925969684129"
"184";"60";"ctree";"0.745214296869771";"0.722151335311573";"79.7840431913617";"29501";"34501";"5000";"DBSCAN";"11";"";"0.076962682418682"
"185";"61";"ctree";"0.785065903417162";"0.809025559105431";"84.5230953809238";"30001";"35001";"5000";"DBSCAN";"9";"";"0.0679127716977088"
"186";"62";"ctree";"0.913073933940076";"0.908700787401575";"92.0815836832633";"30501";"35501";"5000";"DBSCAN";"8";"";"0.0704329987035283"
