"Itteration";"Model";"AUC";"ALIFT";"ACC";"Lower";"Upper";"Window-size";"Clustering";"Amount of Clusters";"Silhouette";"% Ommited"
"66";"4";"ksvm";"0.597504621072089";"0.594772727272727";"97.3605278944211";"1501";"6501";"5000";"Kmeans";"2";"";""
"67";"5";"ksvm";"0.781976680832516";"0.772368421052631";"96.5806838632274";"2001";"7001";"5000";"Kmeans";"2";"";""
"68";"6";"ksvm";"0.767592895281683";"0.757631578947368";"96.6406718656269";"2501";"7501";"5000";"Kmeans";"4";"";""
"69";"7";"ksvm";"0.806686904460747";"0.795677966101694";"96.4607078584283";"3001";"8001";"5000";"Kmeans";"2";"";""
"70";"8";"ksvm";"0.547997695188706";"0.545769230769231";"96.1007798440312";"3501";"8501";"5000";"Kmeans";"2";"";""
"71";"9";"ksvm";"0.595138334663474";"0.59125";"96.6406718656269";"4001";"9001";"5000";"Kmeans";"3";"";""
"72";"10";"ksvm";"0.543923190673153";"0.542068965517241";"96.5206958608278";"4501";"9501";"5000";"Kmeans";"2";"";""
"73";"11";"ksvm";"0.81675888177053";"0.80735294117647";"96.9406118776245";"5001";"10001";"5000";"Kmeans";"3";"";""
"74";"12";"ksvm";"0.524339933993399";"0.523627450980392";"96.9406118776245";"5501";"10501";"5000";"Kmeans";"2";"";""
"75";"13";"ksvm";"0.817682007626142";"0.806964285714286";"96.7606478704259";"6001";"11001";"5000";"Kmeans";"3";"";""
"76";"14";"ksvm";"0.785550373134328";"0.773805970149253";"95.8008398320336";"6501";"11501";"5000";"Kmeans";"2";"";""
"77";"15";"ksvm";"0.572897000209776";"0.56974358974359";"95.380923815237";"7001";"12001";"5000";"Kmeans";"3";"";""
"78";"16";"ksvm";"0.728677830372746";"0.718243243243243";"95.5608878224355";"7501";"12501";"5000";"Kmeans";"4";"";""
"79";"17";"ksvm";"0.713442164179104";"0.704850746268656";"95.9208158368326";"8001";"13001";"5000";"Kmeans";"3";"";""
"80";"18";"ksvm";"0.626643592745288";"0.621216216216216";"95.6808638272345";"8501";"13501";"5000";"Kmeans";"2";"";""
"81";"19";"ksvm";"0.641852629985047";"0.635757575757576";"96.2207558488302";"9001";"14001";"5000";"Kmeans";"2";"";""
"82";"20";"ksvm";"0.684047370254267";"0.676527777777778";"95.9208158368326";"9501";"14501";"5000";"Kmeans";"2";"";""
"83";"21";"ksvm";"0.889792200202815";"0.873082191780822";"95.8608278344331";"10001";"15001";"5000";"Kmeans";"3";"";""
"84";"22";"ksvm";"0.594879832810867";"0.590972222222222";"95.6808638272345";"10501";"15501";"5000";"Kmeans";"2";"";""
"85";"23";"ksvm";"0.62748743718593";"0.621266666666667";"95.5608878224355";"11001";"16001";"5000";"Kmeans";"3";"";""
"86";"24";"ksvm";"0.926661940768746";"0.906125";"95.3209358128374";"11501";"16501";"5000";"Kmeans";"5";"";""
"87";"25";"ksvm";"0.823214025898443";"0.80603448275862";"94.9010197960408";"12001";"17001";"5000";"Kmeans";"2";"";""
"88";"26";"ksvm";"0.851608168474793";"0.8302";"94.121175764847";"12501";"17501";"5000";"Kmeans";"2";"";""
"89";"27";"ksvm";"0.85928195285201";"0.836730769230769";"93.9412117576485";"13001";"18001";"5000";"Kmeans";"5";"";""
"90";"28";"ksvm";"0.592920303169499";"0.587142857142857";"92.9814037192561";"13501";"18501";"5000";"Kmeans";"2";"";""
"91";"29";"ksvm";"0.611873308928856";"0.603852459016394";"92.9214157168566";"14001";"19001";"5000";"Kmeans";"3";"";""
"92";"30";"ksvm";"0.553435001480604";"0.549166666666667";"92.1415716856629";"14501";"19501";"5000";"Kmeans";"2";"";""
"93";"31";"ksvm";"0.640051513200258";"0.630350877192982";"93.1613677264547";"15001";"20001";"5000";"Kmeans";"2";"";""
"94";"32";"ksvm";"0.601407549584133";"0.595384615384615";"93.7612477504499";"15501";"20501";"5000";"Kmeans";"4";"";""
"95";"33";"ksvm";"0.482227533098137";"0.483118811881188";"93.9412117576485";"16001";"21001";"5000";"Kmeans";"3";"";""
"96";"34";"ksvm";"0.799272495213784";"0.781500000000001";"94.0611877624475";"16501";"21501";"5000";"Kmeans";"2";"";""
"97";"35";"ksvm";"0.711222010637599";"0.698917525773196";"94.1811637672465";"17001";"22001";"5000";"Kmeans";"2";"";""
"98";"36";"ksvm";"0.729515980882101";"0.718456790123457";"95.4409118176365";"17501";"22501";"5000";"Kmeans";"2";"";""
"99";"37";"ksvm";"0.776827392319117";"0.761145833333333";"94.4811037792442";"18001";"23001";"5000";"Kmeans";"3";"";""
"100";"38";"ksvm";"0.839309626543669";"0.820319148936171";"94.6010797840432";"18501";"23501";"5000";"Kmeans";"2";"";""
"101";"39";"ksvm";"0.850568543256997";"0.823015267175572";"92.621475704859";"19001";"24001";"5000";"Kmeans";"3";"";""
"102";"40";"ksvm";"0.532446606849488";"0.530203252032521";"92.5614877024595";"19501";"24501";"5000";"Kmeans";"2";"";""
"103";"41";"ksvm";"0.865563019833653";"0.8425";"94.0611877624475";"20001";"25001";"5000";"Kmeans";"2";"";""
"104";"42";"ksvm";"0.93848664026329";"0.914230769230768";"94.9610077984403";"20501";"25501";"5000";"Kmeans";"2";"";""
"105";"43";"ksvm";"0.929091971605851";"0.910616438356165";"95.380923815237";"21001";"26001";"5000";"Kmeans";"2";"";""
"106";"44";"ksvm";"0.901216566776993";"0.884285714285714";"95.8008398320336";"21501";"26501";"5000";"Kmeans";"2";"";""
"107";"45";"ksvm";"0.7719651240778";"0.760352112676057";"95.7408518296341";"22001";"27001";"5000";"Kmeans";"2";"";""
"108";"46";"ksvm";"0.378513458282244";"0.386545454545455";"93.3413317336533";"22501";"27501";"5000";"Kmeans";"2";"";""
"109";"47";"ksvm";"0.63837217589623";"0.628703703703704";"93.4013197360528";"23001";"28001";"5000";"Kmeans";"3";"";""
"110";"48";"ksvm";"0.783179797879473";"0.765291262135922";"93.7612477504499";"23501";"28501";"5000";"Kmeans";"3";"";""
"111";"49";"ksvm";"0.891713357238906";"0.864826086956522";"92.9814037192561";"24001";"29001";"5000";"Kmeans";"2";"";""
"112";"50";"ksvm";"0.754047768136685";"0.743";"95.8608278344331";"24501";"29501";"5000";"Kmeans";"2";"";""
"113";"51";"ksvm";"0.778479679932617";"0.764166666666667";"94.9010197960408";"25001";"30001";"5000";"Kmeans";"3";"";""
"114";"52";"ksvm";"0.778274690873049";"0.760849056603774";"93.7612477504499";"25501";"30501";"5000";"Kmeans";"4";"";""
"115";"53";"ksvm";"0.791210723512464";"0.774787234042553";"94.3611277744451";"26001";"31001";"5000";"Kmeans";"3";"";""
"116";"54";"ksvm";"0.398522167487685";"0.411543778801843";"86.9226154769046";"26501";"31501";"5000";"Kmeans";"5";"";""
"117";"55";"ksvm";"0.416876712328767";"0.431541095890411";"82.4235152969406";"27001";"32001";"5000";"Kmeans";"2";"";""
"118";"56";"ksvm";"0.632417512566254";"0.608545150501672";"82.0635872825435";"27501";"32501";"5000";"Kmeans";"2";"";""
"119";"57";"ksvm";"0.656389385216068";"0.636884057971014";"87.5824835032993";"28001";"33001";"5000";"Kmeans";"2";"";""
"120";"58";"ksvm";"0.624519784013455";"0.606940928270042";"85.5428914217157";"28501";"33501";"5000";"Kmeans";"2";"";""
"121";"59";"ksvm";"0.475789054534794";"0.480809248554913";"79.6640671865627";"29001";"34001";"5000";"Kmeans";"3";"";""
"122";"60";"ksvm";"0.586455009928382";"0.569035608308605";"79.7840431913617";"29501";"34501";"5000";"Kmeans";"2";"";""
"123";"61";"ksvm";"0.866723139579332";"0.797843450479233";"81.2237552489502";"30001";"35001";"5000";"Kmeans";"2";"";""
"124";"62";"ksvm";"0.626648941609572";"0.617362204724409";"92.381523695261";"30501";"35501";"5000";"Kmeans";"2";"";""
"125";"1";"ctree";"0.970169970706451";"0.958333333333333";"97.8404319136173";"1";"5001";"5000";"Kmeans";"6";"";""
"126";"2";"ctree";"0.953860294117647";"0.934999999999999";"97.9004199160168";"501";"5501";"5000";"Kmeans";"2";"";""
"127";"3";"ctree";"0.954380952380952";"0.936190476190475";"96.7006598680264";"1001";"6001";"5000";"Kmeans";"2";"";""
"128";"4";"ctree";"0.948482047835098";"0.935909090909091";"97.3605278944211";"1501";"6501";"5000";"Kmeans";"2";"";""
"129";"5";"ctree";"0.949934619156587";"0.936052631578948";"96.5806838632274";"2001";"7001";"5000";"Kmeans";"2";"";""
"130";"6";"ctree";"0.96340307289964";"0.945";"96.5806838632274";"2501";"7501";"5000";"Kmeans";"4";"";""
"131";"7";"ctree";"0.954997259465385";"0.935847457627118";"96.4607078584283";"3001";"8001";"5000";"Kmeans";"2";"";""
"132";"8";"ctree";"0.950897916066455";"0.931461538461538";"96.1007798440312";"3501";"8501";"5000";"Kmeans";"2";"";""
"133";"9";"ctree";"0.953882903254412";"0.941964285714286";"95.0209958008398";"4001";"9001";"5000";"Kmeans";"3";"";""
"134";"10";"ctree";"0.935042112256488";"0.91551724137931";"96.5206958608278";"4501";"9501";"5000";"Kmeans";"2";"";""
"135";"11";"ctree";"0.943324111822947";"0.933627450980392";"96.9406118776245";"5001";"10001";"5000";"Kmeans";"3";"";""
"136";"12";"ctree";"0.970454766064842";"0.957156862745098";"96.9406118776245";"5501";"10501";"5000";"Kmeans";"2";"";""
"137";"13";"ctree";"0.962817016937129";"0.941428571428571";"96.7606478704259";"6001";"11001";"5000";"Kmeans";"3";"";""
